poet,title,dynasty,poem_raw,text,polarity,pseudo_label,pseudo_label_zh,top_score,score_anger,score_criticize,score_ease,score_faith,score_fear,score_guilt,score_joy,score_like,score_misgive,score_miss,score_peculiar,score_praise,score_sorrow,score_vexed,score_wish
陈宓,送刘学录之建阳,宋,宝剑韬藏久未伸|天生南浦一文人|好将玉匣呈岩电|洗出寒光万丈新,宝剑韬藏久未伸天生南浦一文人好将玉匣呈岩电洗出寒光万丈新,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
张耒,感春三首,宋,冰消水面波光动|日暖树梢花意归|世上繁华随日好|却应春浅胜芳菲,冰消水面波光动日暖树梢花意归世上繁华随日好却应春浅胜芳菲,Implicit Positive,like,喜爱欣赏,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
苏辙,次韵李逵见赠,宋,太学羣游经最明|青衫憔悴竟何成|虀盐仍作当年味|名誉飞蝇过耳声,太学羣游经最明青衫憔悴竟何成虀盐仍作当年味名誉飞蝇过耳声,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.10384909807107472,0.0,0.0
湛若水,南康门人郭瑞旧为崇安令有治声以不得于巡按一旦弃去予与奕倩访武夷意其为山主至则行矣及过此因其求言诗以见情,明,武夷东道是何人|山得贤侯山愈神|强项折腰人不见|山中荣木自欣欣,武夷东道是何人山得贤侯山愈神强项折腰人不见山中荣木自欣欣,Implicit Positive,praise,称颂赞美,0.2535985049845867,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535985049845867,0.10384909807107472,0.0,0.0
张耒,自上元后閒作五首,宋,灯火人家夜不收|三更明月过南楼|风烟随处自能乐|何事客心还独愁,灯火人家夜不收三更明月过南楼风烟随处自能乐何事客心还独愁,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
辛弃疾,和周显先韵二首,宋,暖日晴风晚蝶忙|平林先著夜来霜|寒花毕竟亡聊甚|野菜畦边惨淡黄,暖日晴风晚蝶忙平林先著夜来霜寒花毕竟亡聊甚野菜畦边惨淡黄,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
岳珂,宫词一百首,宋,东华银榜丽卿云|资善新开列近臣|昨夜清台占上瑞|乐章已奏月重轮,东华银榜丽卿云资善新开列近臣昨夜清台占上瑞乐章已奏月重轮,Positive,joy,欢乐喜悦,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
白居易,雨雪放朝因怀微之,唐,归骑纷纷满九衢|放朝三日为泥涂|不知雨雪江陵府|今日排衙得免无,归骑纷纷满九衢放朝三日为泥涂不知雨雪江陵府今日排衙得免无,Implicit Negative,criticize,批判指责,0.08885849940067135,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
刘克庄,杂记十首,宋,登庸局面变|报复念头差|贬削村夫子|褒崇笑夜叉,登庸局面变报复念头差贬削村夫子褒崇笑夜叉,Implicit Negative,criticize,批判指责,0.1777169988013427,0.0,0.1777169988013427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
陆游,今年开岁三日上元三夕立春人日皆大晴,宋,今岁晴和历岁无|江城歌舞溢通衢|天心只向人心卜|不用殷勤问紫姑,今岁晴和历岁无江城歌舞溢通衢天心只向人心卜不用殷勤问紫姑,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.13347832467375914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
白玉蟾,幽居杂兴,宋,岸花洗面初收雨|江草摇头已怯风|独立无聊聊送目|西边落日叫孤鸿,岸花洗面初收雨江草摇头已怯风独立无聊聊送目西边落日叫孤鸿,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.11583465265113833,0.0
杨万里,远树,宋,行行远树惨无聊|脱尽清阴只有梢|霜干瘦来无可庇|更能庇得鹭鸶巢,行行远树惨无聊脱尽清阴只有梢霜干瘦来无可庇更能庇得鹭鸶巢,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
陈宓,赴官安溪回与柯东海同宿闲吟,宋,道逢酒舍定迟回|无奈诗篇费剪裁|忽得好风还自喜|那知细雨隔溪来,道逢酒舍定迟回无奈诗篇费剪裁忽得好风还自喜那知细雨隔溪来,Implicit Positive,faith,坚定信念,0.13347832467375914,0.0,0.0,0.0,0.13347832467375914,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
宋祁,除夕,宋,历尾无馀日|更筹促曙躔|持愁剩残岁|将老入新年,历尾无馀日更筹促曙躔持愁剩残岁将老入新年,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
頋清,和师邵春日登慈恩寺镜光阁及归途即事,明,佳节重欢娱|游人胜两都|笙歌填陆海|日月丽天衢,佳节重欢娱游人胜两都笙歌填陆海日月丽天衢,Positive,joy,欢乐喜悦,0.32983716845808575,0.0,0.0,0.0,0.0,0.0,0.0,0.32983716845808575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
谢元汴,挽吴长源十首,明,泥首云林咏五噫|梁鸿张俭合成痴|感君气谊为君恸|愧杀人间轻薄儿,泥首云林咏五噫梁鸿张俭合成痴感君气谊为君恸愧杀人间轻薄儿,Negative,criticize,批判指责,0.1777169988013427,0.0,0.1777169988013427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
方回,题米元晖寒林,宋,善书善画古来希|前辈风流日渐微|开卷令人忆羲献|米元章更米元晖,善书善画古来希前辈风流日渐微开卷令人忆羲献米元章更米元晖,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
彭日贞,恻恻吟,明,徒倚长谣愁作堆|情钟生死自堪哀|欲销葛尉无穷恨|除是张乔再世来,徒倚长谣愁作堆情钟生死自堪哀欲销葛尉无穷恨除是张乔再世来,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.10384909807107472,0.11583465265113833,0.0
张耒,屈原,宋,楚国茫茫尽醉人|独醒惟有一灵均|餔糟更遣从流俗|渔父由来亦不仁,楚国茫茫尽醉人独醒惟有一灵均餔糟更遣从流俗渔父由来亦不仁,Implicit Negative,criticize,批判指责,0.1777169988013427,0.0,0.1777169988013427,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
杜牧,华清宫,唐,零叶翻红万树霜|玉莲开蕊暖泉香|行云不下朝元阁|一曲淋铃泪数行,零叶翻红万树霜玉莲开蕊暖泉香行云不下朝元阁一曲淋铃泪数行,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
陆游,谢君寄一犁春雨图求诗为作绝句二首,宋,说著功名我自羞|喜君解剑换吴牛|莫将江上一犁雨|轻博人间万户侯,说著功名我自羞喜君解剑换吴牛莫将江上一犁雨轻博人间万户侯,Positive,joy,欢乐喜悦,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
刘克庄,神君歌十首,宋,樵苏出林看|士女拥途迎|要识神通趣|年年此际晴,樵苏出林看士女拥途迎要识神通趣年年此际晴,Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
陈洵直,祥光亭,宋,金色辉祥发洞灵|是中日月久分精|煌煌烨烨常如在|却笑时人不眼明,金色辉祥发洞灵是中日月久分精煌煌烨烨常如在却笑时人不眼明,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
黄庭坚,离汝寄张子,宋,草枯木落晚凄凄|目断黄尘听马嘶|想子重行分首处|荒凉巢父井亭西,草枯木落晚凄凄目断黄尘听马嘶想子重行分首处荒凉巢父井亭西,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20769819614214943,0.0,0.0
李之仪,次韵东坡梅花十绝,宋,弄蘂攀条日几回|依稀长记雪中开|尘埃满袂家山远|底事多情拂眼来,弄蘂攀条日几回依稀长记雪中开尘埃满袂家山远底事多情拂眼来,Implicit Negative,miss,思念怀念,0.15561139140249397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.15561139140249397,0.0,0.0,0.0,0.0,0.0
萨都剌,赠张道士,元,道人新戴竹皮冠|头上星揺北斗寒|一夜凉风吹髪乱|半窓鹤梦遶琅玕,道人新戴竹皮冠头上星揺北斗寒一夜凉风吹髪乱半窓鹤梦遶琅玕,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
宋祁,春帖子词皇帝阁十二首,宋,日华初丽上林天|殿里春花百种鲜|驱出馀寒还故腊|收回和气作新年,日华初丽上林天殿里春花百种鲜驱出馀寒还故腊收回和气作新年,Implicit Positive,ease,平和安适,0.13145215979284927,0.0,0.0,0.13145215979284927,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
贾岛,过京索先生坟,唐,京索先生三尺坟|秋风漠漠吐寒云|从来有恨君多哭|今日何人更哭君,京索先生三尺坟秋风漠漠吐寒云从来有恨君多哭今日何人更哭君,Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.10384909807107472,0.0,0.0
黄文仪,閒居杂咏,淸,雨后添诗兴|花前破笑颜|知音千古少|得趣一心欢,雨后添诗兴花前破笑颜知音千古少得趣一心欢,Implicit Positive,like,喜爱欣赏,0.22700002711671496,0.0,0.0,0.0,0.0,0.0,0.0,0.21989144563872381,0.22700002711671496,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
白玉蟾,卧云,宋,满室天香仙子家|一琴一剑一杯茶|羽衣常带烟霞色|不惹人间桃李花,满室天香仙子家一琴一剑一杯茶羽衣常带烟霞色不惹人间桃李花,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
赵昀,赐贾相,宋,清明朝野遇清明|万国欢心乐太平|樽俎优贤咨启沃|载赓既醉咏盈成,清明朝野遇清明万国欢心乐太平樽俎优贤咨启沃载赓既醉咏盈成,Positive,ease,平和安适,0.3943564793785478,0.0,0.0,0.3943564793785478,0.0,0.0,0.0,0.21989144563872381,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
陈与义,寄大光,宋,心折零陵霜入鬓|更修短札问何如|江湖不是无来雁|只惯平生作报书,心折零陵霜入鬓更修短札问何如江湖不是无来雁只惯平生作报书,Implicit Negative,misgive,忧虑疑惑,0.1729696904450771,0.0,0.0,0.0,0.13347832467375914,0.0,0.0,0.0,0.0,0.1729696904450771,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
方回,偶题五言绝句五首,宋,不寐常攲枕|无言独倚楼|江淹犹匪恨|庾信始为愁,不寐常攲枕无言独倚楼江淹犹匪恨庾信始为愁,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
苏辙,毛君惠温柑荔支二绝,宋,荔子生红无奈远|陈家晒白到犹难|虽无驿骑红尘起|尚得佳人一笑欢,荔子生红无奈远陈家晒白到犹难虽无驿骑红尘起尚得佳人一笑欢,Implicit Positive,like,喜爱欣赏,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.11350001355835748,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
李梦阳,狱雨二首,明,雨打潮门流海烟|随风散落凤城前|愚臣独抱枯鱼泣|何日金鸡下九天,雨打潮门流海烟随风散落凤城前愚臣独抱枯鱼泣何日金鸡下九天,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20769819614214943,0.0,0.0
李石,感事,宋,茶寇征商急|偷生蔽绿林|江湖自有备|盗贼岂初心,茶寇征商急偷生蔽绿林江湖自有备盗贼岂初心,Implicit Negative,criticize,批判指责,0.1777169988013427,0.0,0.1777169988013427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
陈与义,蜡梅四绝句,宋,花房小如许|铜剪黄金涂|中有万斛香|与君细细输,花房小如许铜剪黄金涂中有万斛香与君细细输,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.13145215979284927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
刘敞,秋晚雨中隐几偶书寄圣俞五首,宋,如闻蛮服愚弄兵|凶酋恃险愁孤城|军书插羽惧不急|安得良术吹天晴,如闻蛮服愚弄兵凶酋恃险愁孤城军书插羽惧不急安得良术吹天晴,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
王冕,送宇文子贞,明,郊居暂辍簿书劳|尚植忠良翊圣朝|风月一坛光滟滟|天人三策锦飘飘,郊居暂辍簿书劳尚植忠良翊圣朝风月一坛光滟滟天人三策锦飘飘,Implicit Positive,like,喜爱欣赏,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
方回,次韵阎学士靖轩赠受益山居二首,宋,十里方诸影绿鬟|空濛潋滟一窗间|天河不洗读书眼|未可同君上此山,十里方诸影绿鬟空濛潋滟一窗间天河不洗读书眼未可同君上此山,Implicit Positive,like,喜爱欣赏,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
杨万里,过松源晨炊漆公店六首,宋,政是行人肠断时|子规得得向人啼|若能泪得居人脸|始信春愁总为伊,政是行人肠断时子规得得向人啼若能泪得居人脸始信春愁总为伊,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.11583465265113833,0.0
寇准,归州留别傅君,宋,杨柳如丝拂画桥|此中留语欲魂销|还愁别后巴东馆|独听空江半夜潮,杨柳如丝拂画桥此中留语欲魂销还愁别后巴东馆独听空江半夜潮,Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
苏轼,澄迈驿通潮阁二首,宋,倦客愁闻归路遥|眼明飞阁俯长桥|贪看白鹭横秋浦|不觉青林没晚潮,倦客愁闻归路遥眼明飞阁俯长桥贪看白鹭横秋浦不觉青林没晚潮,Neutral,miss,思念怀念,0.15561139140249397,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15561139140249397,0.0,0.0,0.0,0.11583465265113833,0.0
韦庄,送人归上国,唐,送君江上日西斜|泣向江边满树花|若见青云旧相识|为言流落在天涯,送君江上日西斜泣向江边满树花若见青云旧相识为言流落在天涯,Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.10384909807107472,0.0,0.0
元好问,杏花杂诗八首,元,楚客离魂不易招|野春平碧水迢迢|垂杨也被多情恼|瘦损春风十万条,楚客离魂不易招野春平碧水迢迢垂杨也被多情恼瘦损春风十万条,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
祁顺,和世殿下送子出阁,明,茅土分封自帝家|王孙仁厚十分嘉|成周德化今尤盛|麟趾振振未足誇,茅土分封自帝家王孙仁厚十分嘉成周德化今尤盛麟趾振振未足誇,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
方回,贺陈正之得男,宋,初喜明珠入掌中|良由善念与天通|吉祥预报长庚梦|福德应临长子宫,初喜明珠入掌中良由善念与天通吉祥预报长庚梦福德应临长子宫,Positive,joy,欢乐喜悦,0.21989144563872381,0.0,0.0,0.0,0.0,0.0,0.0,0.21989144563872381,0.11350001355835748,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
吴芾,寄龚漕六首,宋,闻公新有帅垣除|一路逢人尽贺予|瓜代得贤人尚喜|予心欢喜更何如,闻公新有帅垣除一路逢人尽贺予瓜代得贤人尚喜予心欢喜更何如,Positive,joy,欢乐喜悦,0.43978289127744763,0.0,0.0,0.0,0.0,0.0,0.0,0.43978289127744763,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
黄庭坚,谢荣绪割麞见贻二首,宋,二十馀年枯淡过|病来筯下剧甘肥|果然口腹为灾怪|梦去呼鹰雪打围,二十馀年枯淡过病来筯下剧甘肥果然口腹为灾怪梦去呼鹰雪打围,Implicit Negative,criticize,批判指责,0.08885849940067135,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
刘克庄,丁酉重九日宿顺昌步云阁绝句七首呈味道明府,宋,小休绿树濯清泉|垢尽身轻意欲仙|岂必鲁儒知此乐|舞雩风止在溪边,小休绿树濯清泉垢尽身轻意欲仙岂必鲁儒知此乐舞雩风止在溪边,Implicit Positive,like,喜爱欣赏,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.11350001355835748,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
司空图,有感,唐,国事皆须救未然|汉家高阁漫凌烟|功臣尽遣词人赞|不省沧洲画鲁连,国事皆须救未然汉家高阁漫凌烟功臣尽遣词人赞不省沧洲画鲁连,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.10384909807107472,0.0,0.0
苏轼,雨夜宿净行院,宋,芒鞋不踏利名场|一叶轻舟寄淼茫|林下对床听夜雨|静无灯火照凄凉,芒鞋不踏利名场一叶轻舟寄淼茫林下对床听夜雨静无灯火照凄凉,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
刘过,春归,宋,百花开尽到酴醾|一片春心又欲归|可恨东风留不得|谩教啼鸟怨斜晖,百花开尽到酴醾一片春心又欲归可恨东风留不得谩教啼鸟怨斜晖,Implicit Negative,criticize,批判指责,0.1777169988013427,0.0,0.1777169988013427,0.0,0.0,0.11844210499474328,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
胡寅,思归八绝,宋,昨日春风花满山|回头秋叶锦斑斑|终年窃禄惭忧寄|何事迟留久未还,昨日春风花满山回头秋叶锦斑斑终年窃禄惭忧寄何事迟留久未还,Implicit Negative,guilt,愧疚自责,0.17458343004804494,0.0,0.0,0.0,0.0,0.0,0.17458343004804494,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
叶善夫,芹溪八咏,宋,笔架三峰插碧虚|午来倒影落平湖|凭高最好供吟笑|宜入王维画里图,笔架三峰插碧虚午来倒影落平湖凭高最好供吟笑宜入王维画里图,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
刘克庄,田舍即事十首,宋,儿女相携看市优|纵谈楚汉割鸿沟|山河不暇为渠惜|听到虞姬直是愁,儿女相携看市优纵谈楚汉割鸿沟山河不暇为渠惜听到虞姬直是愁,Implicit Negative,vexed,烦恼苦闷,0.23166930530227667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23166930530227667,0.0
朱淑真,探梅,宋,温温天气似春和|试探寒梅已满坡|笑折一枝插云鬓|问人潇洒似谁么,温温天气似春和试探寒梅已满坡笑折一枝插云鬓问人潇洒似谁么,Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
萨都剌,奎章阁感兴,元,花落春深似去年|无人再到阁门前|当时济济誇多士|争进文章乞赐钱,花落春深似去年无人再到阁门前当时济济誇多士争进文章乞赐钱,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.10384909807107472,0.0,0.0
王彦泓,述妇病怀,明,谢绝妖巫罢祷祈|不将性命媚神祇|刻肌冤苦伤心痛|病者年来细得知,谢绝妖巫罢祷祈不将性命媚神祇刻肌冤苦伤心痛病者年来细得知,Negative,sorrow,悲伤哀痛,0.31154729421322414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.31154729421322414,0.11583465265113833,0.0
陈宓,和泉州施通判,宋,清源古郡多堪纪|识远才雄有几人|片善可为垂后训|搜罗诗景一时新,清源古郡多堪纪识远才雄有几人片善可为垂后训搜罗诗景一时新,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
米芾,垂虹亭,宋,断云一片洞庭帆|玉破鲈鱼金破柑|好作新诗吟景物|垂虹秋色满东南,断云一片洞庭帆玉破鲈鱼金破柑好作新诗吟景物垂虹秋色满东南,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
杨万里,题长沙钟仲山判院岫云舒卷楼二首,宋,天柱峰尖半点云|散为岳麓橘洲春|尽供诗客挥毫里|怪底春空态度新,天柱峰尖半点云散为岳麓橘洲春尽供诗客挥毫里怪底春空态度新,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
卢龙云,和友人春游六首,明,林木欣欣总向荣|几人结伴探春行|未论百卉争红紫|一夜池塘草复生,林木欣欣总向荣几人结伴探春行未论百卉争红紫一夜池塘草复生,Implicit Positive,like,喜爱欣赏,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
刘克庄,赠辉书记二首,宋,棒喝机锋捷似飞|推敲事业费寻思|师归定被丛林笑|腹里无禅却有诗,棒喝机锋捷似飞推敲事业费寻思师归定被丛林笑腹里无禅却有诗,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
苏轼,南堂五首,宋,他时夜雨困移床|坐厌愁声点客肠|一听南堂新瓦响|似闻东坞小荷香,他时夜雨困移床坐厌愁声点客肠一听南堂新瓦响似闻东坞小荷香,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
方回,赠数学吴桂子,宋,先天有数妙蓍龟|诧鬼誇神满卷诗|独一许翁可吾意|预占晴色赏酴醿,先天有数妙蓍龟诧鬼誇神满卷诗独一许翁可吾意预占晴色赏酴醿,Implicit Positive,faith,坚定信念,0.13347832467375914,0.0,0.0,0.0,0.13347832467375914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
周彦质,宫词,宋,德自关雎乐善心|六宫渐染化风深|鼓琴擘阮非凡好|为有淳和太古音,德自关雎乐善心六宫渐染化风深鼓琴擘阮非凡好为有淳和太古音,Positive,joy,欢乐喜悦,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
陆游,雨过行视舍北菜圃因望北村久之二首,宋,蔬畦蹑屐惬幽情|检校园丁日有程|得雨尚悭须灌溉|我来时听桔槔声,蔬畦蹑屐惬幽情检校园丁日有程得雨尚悭须灌溉我来时听桔槔声,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
徐元杰,以琴送郡守二首,宋,诗翁雅镇玉溪山|褒玺飞来玉节还|为报佳音天日近|南薰殿里正催班,诗翁雅镇玉溪山褒玺飞来玉节还为报佳音天日近南薰殿里正催班,Positive,like,喜爱欣赏,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
刘克庄,杂兴十首,宋,不肯弹冠起|俄从折简招|虽然舐丹药|未免悔青苗,不肯弹冠起俄从折简招虽然舐丹药未免悔青苗,Implicit Negative,misgive,忧虑疑惑,0.1729696904450771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1729696904450771,0.0,0.0,0.0,0.0,0.0,0.0
